id,product_sku,brand_id,name,description,price,sub_category_id,created_at,updated_at,is_active
433,OPPOA58-6GB-128GB-RANDOM,27,OPPO A58 6GB-128GB,"Điện thoại OPPO A58 với màn hình 6.7"" FHD+, loa kép âm thanh nổi, pin 5000mAh, sạc 33W.",4090000,5,8/17/2025 16:59,8/17/2025 16:59,TRUE
434,ACR-ASP-14-AI-71YQ,5,Acer Aspire 14 AI A14-52M-71YQ Ultra 7 256V,"Màn hình bảo vệ mắt, vỏ nhôm cao cấp.",0,5,8/17/2025 16:03,8/17/2025 16:03,TRUE
435,A16-4GB-128GB-RANDOM,28,Samsung Galaxy A16 4GB 128GB,"Camera 50MP, góc siêu rộng, Kháng nước IP54, 6.7"" Super AMOLED, FHD+, Trả góp 0%",4300000,5,8/17/2025 17:00,8/17/2025 17:00,TRUE
436,ANV15-51-73BT,5,Acer Gaming Nitro V ANV15-51-73BT i7-13620H,"Laptop gaming Acer Nitro V với i7-13620H, 2 quạt tản nhiệt, 100% sRGB.",0,1,8/17/2025 16:03,8/17/2025 16:03,TRUE
437,OPPOA58-8GB-128GB,27,OPPO A58 8GB 128GB,"Màn hình 6.7"" FHD+, Loa Kép Âm Thanh Nổi, Pin 5000mAh, Sạc 33 W",4390000,5,8/17/2025 17:00,8/17/2025 17:00,TRUE
438,N5640-C7U161W11IBU,7,Dell Inspiron 16 5640 Core 7 150U,"Laptop Dell Inspiron 16 inch với Core i7 150U, bảo mật vân tay, trả góp 0%, độ phủ màu 45% NTSC.",0,4,8/17/2025 16:04,8/17/2025 16:04,TRUE
439,OPPOA5i6GB128GB,27,OPPO A5i 6GB 128GB,"Điện thoại OPPO A5i với pin 5100 mAh, kháng nước chuẩn IPX4, màn hình siêu sáng 1000 nits.",4490000,5,8/17/2025 17:00,8/17/2025 17:00,TRUE
440,A14-52M-585Y,5,Acer Aspire 14 AI A14-52M-585Y Ultra 5 226V,"Màn hình bảo vệ mắt, Vỏ nhôm cao cấp, Bảo hành nhanh, Trả góp 0%",0,5,8/17/2025 16:04,8/17/2025 16:04,TRUE
441,OPPOA3-6GB-128GB,27,OPPO A3 6GB 128GB,"Điện thoại OPPO A3 với các tính năng: Kháng Đa Chất Lỏng, Sạc Nhanh SUPERVOOC 45W, Độ Bền Chuẩn Quân Đội",4500000,5,8/17/2025 17:01,8/17/2025 17:01,TRUE
442,N4I7204W1,7,Dell Inspiron 14 5440 Core 7 150U,"Laptop Dell Inspiron 14 5440 với CPU Core i7 150U, màn hình chống chói, độ bền chuẩn quân đội.",0,4,8/17/2025 16:04,8/17/2025 16:04,TRUE
443,XRMN146128,26,Xiaomi Redmi Note 14 6GB 128GB,"Điện thoại Xiaomi Redmi Note 14 với NFC, Camera AI 108MP, Pin 5500 mAh.",4700000,5,8/17/2025 17:01,8/17/2025 17:01,TRUE
444,MSI_Venture_14_AI_A1MG-005VN,1,MSI Venture 14 AI A1MG-005VN Ultra 5 125H,"Laptop với màn hình 2.8K OLED, tần số quét 120Hz, 100% DCI-P3",0,4,8/17/2025 16:05,8/17/2025 16:05,TRUE
445,SKU-039D23B2,23,Honor X7c 8GB 256GB,"Điện thoại Honor X7c với pin 6000 mAh, loa kép, tăng âm lượng, chứng nhận 5* SGS.",4700000,5,8/17/2025 17:01,8/17/2025 17:01,TRUE
446,A74B5PT,6,HP ProBook 440 G11 Ultra 5 125U,"Laptop HP ProBook 440 G11 với vỏ nhôm cao cấp, độ bền chuẩn quân đội, nút gạt tắt camera.",0,4,8/17/2025 16:05,8/17/2025 16:05,TRUE
447,A25_5G_128GB,28,Samsung Galaxy A25 5G 128GB,"Điện thoại Samsung Galaxy A25 5G với Exynos 1280, màn hình 6.5 inch, loa kép.",4890000,5,8/17/2025 17:02,8/17/2025 17:02,TRUE
448,ANV15-51-500A,5,Acer Gaming Nitro V ANV15-51-500A i5-13420H,"Laptop gaming Acer Nitro V với i5-13420H, 2 quạt tản nhiệt, 100% sRGB.",0,1,8/17/2025 16:06,8/17/2025 16:06,TRUE
449,POCOM6PRO8256,26,Xiaomi Poco M6 Pro 8GB 256GB,"Điện thoại Xiaomi Poco M6 Pro với camera chống rung OIS, pin 5000 mAh, màn hình 6.67 inch.",4990000,5,8/17/2025 17:02,8/17/2025 17:02,TRUE
450,N3530-i7U161W11BLU-FP,7,Dell Inspiron 15 3530 i7-1355U,"Dell Inspiron 15 3530 với i7-1355U, màn hình bảo vệ mắt, độ bền chuẩn quân đội.",0,4,8/17/2025 16:06,8/17/2025 16:06,TRUE
451,TECNO_POVA_6_8GB_256GB,21,Tecno Pova 6 8GB 256GB,"Điện thoại Tecno Pova 6 với Helio G99, màn hình AMOLED 6.78 inch, pin 6000 mAh.",5180000,1,8/17/2025 17:03,8/17/2025 17:03,TRUE
452,N3530-i7U161W11SLU-BL,7,Dell Inspiron 15 3530 i7-1355U,"Laptop Dell Inspiron 15 3530 với bộ vi xử lý i7-1355U, độ bền chuẩn quân đội, độ phủ màu 45% NTSC.",0,4,8/17/2025 16:06,8/17/2025 16:06,TRUE
453,TC40-8128,21,Tecno Camon 40 8GB 128GB,"Tecno Camon 40 với 8GB RAM và 128GB bộ nhớ trong, hỗ trợ NFC, kháng nước và bụi IP66, chip Helio G100 Ultimate.",5190000,5,8/17/2025 17:03,8/17/2025 17:03,TRUE
454,9Z2Y1PA,6,HP 15-fd1063TU Ultra 5 125H,"Laptop HP 15-fd1063TU với Ultra 5 125H, nắp che webcam vật lí, lọc tạp âm AI, viền màn hình siêu mỏng.",0,4,8/17/2025 16:07,8/17/2025 16:07,TRUE
455,HONORX8C8GB512GB,23,Honor X8c 8GB 512GB,"Điện thoại Honor X8c với camera 108MP, RAM 16GB (8GB+8GB), tính năng xóa vật thể Honor AI Eraser.",5360000,5,8/17/2025 17:03,8/17/2025 17:03,TRUE
456,MSI_Gaming_Thin_15_B13UC-1411VN,1,MSI Gaming Thin 15 B13UC-1411VN i7-13620H Ram 24GB,"Laptop với mặt lưng kim loại, tần số quét 144 Hz.",0,1,8/17/2025 16:07,8/17/2025 16:07,TRUE
457,SKU-CAEC9771,27,OPPO A5i Pro 8GB 128GB,"Điện thoại OPPO A5i Pro với pin 6000 mAh, kháng bụi và nước IP65, kết nối NFC, trả góp 0%.",5490000,5,8/17/2025 17:04,8/17/2025 17:04,TRUE
458,A1505VA-MA505W,2,Asus Vivobook 15 OLED A1505VA-MA505W i5-13420H,"Laptop Asus Vivobook 15 OLED với màn hình OLED, bảo mật vân tay và độ bền chuẩn quân đội.",0,4,8/17/2025 16:07,8/17/2025 16:07,TRUE
459,POCOM6PRO12512,26,Xiaomi Poco M6 Pro 12GB 512GB,"Điện thoại Xiaomi Poco M6 Pro với camera chống rung OIS, pin 5000 mAh và màn hình 6.67 inch.",5490000,5,8/17/2025 17:04,8/17/2025 17:04,TRUE
460,MSI Modern 15 H C2RMG-292VN,1,MSI Modern 15 H C2RMG-292VN Core 5 210H,"Laptop MSI Modern 15 H C2RMG-292VN Core 5 210H với độ bền chuẩn quân đội, đèn nền dưới phím.",0,4,8/17/2025 16:08,8/17/2025 16:08,TRUE
461,A78-8GB-256GB-RANDOM,27,OPPO A78 8GB-256GB,"Điện thoại OPPO A78 với chip Snapdragon 680, RAM 8GB + 8GB mở rộng, màn hình 6.4 inch 90Hz.",5490000,5,8/17/2025 17:04,8/17/2025 17:04,TRUE
462,MSI Modern 15 H C2RMG-287VN,1,MSI Modern 15 H C2RMG-287VN Core 7 240H,"Laptop với độ bền chuẩn quân đội, đèn nền dưới phím.",0,4,8/17/2025 16:08,8/17/2025 16:08,TRUE
463,SKU-ECB39EC6,27,OPPO A3 8GB 256GB,"Điện thoại OPPO A3 với các tính năng: Kháng Đa Chất Lỏng, Sạc Nhanh SUPERVOOC 45W, Độ Bền Chuẩn Quân Đội.",5680000,5,8/17/2025 17:05,8/17/2025 17:05,TRUE
464,A515-58P-71EJ,5,Acer Aspire 5 A515-58P-71EJ i7-1355U,"Laptop Acer Aspire 5 với bộ vi xử lý i7-1355U, micro lọc tạp âm, màn hình bảo vệ mắt, loa âm thanh vòm.",0,4,8/17/2025 16:08,8/17/2025 16:08,TRUE
465,TC40P8256,21,Tecno Camon 40 Pro 8GB 256GB,"Điện thoại Tecno Camon 40 Pro với Helio G100 Ultimate, kháng nước & bụi IP68, kết nối NFC.",5770000,5,8/17/2025 17:05,8/17/2025 17:05,TRUE
466,N5440-i5U085W11IBU,7,Dell Inspiron 14 5440 i5-1334U (N5440-i5U085W11IBU),"Laptop Dell Inspiron 14 inch với CPU Intel Core i5-1334U, độ bền chuẩn quân đội, độ phủ màu 45% NTSC.",0,4,8/17/2025 16:09,8/17/2025 16:09,TRUE
467,SGA165G8128,28,Samsung Galaxy A16 5G 8GB 128GB,"Điện thoại Samsung Galaxy A16 5G với màn hình 6.7'' Dynamic AMOLED 2X FHD+, chip MediaTek Dimensity, pin 5000 mAh.",5780000,5,8/17/2025 17:05,8/17/2025 17:05,TRUE
468,82XX00FWVN,4,Lenovo IdeaPad Flex 5 14ABR8 R7 5825U,"Laptop Lenovo IdeaPad Flex 5 với các tính năng Dolby Audio, bảo mật vân tay, nắp che webcam vật lí.",0,4,8/17/2025 16:09,8/17/2025 16:09,TRUE
469,XIAOMIPOCOM7PRO5G8256,26,Xiaomi Poco M7 Pro 5G 8GB 256GB,"Điện thoại Xiaomi Poco M7 Pro 5G với kết nối 5G, chip Dimensity 7025 Ultra, màn hình AMOLED 120Hz.",5990000,5,8/17/2025 17:06,8/17/2025 17:06,TRUE
470,83K20003VN,4,Lenovo IdeaPad Slim 3 16IRH10 i5-13420H,"Laptop Lenovo IdeaPad Slim 3 với độ bền chuẩn quân đội, mặt lưng kim loại, trả góp 0%, bảo hành 2 năm.",0,4,8/17/2025 16:10,8/17/2025 16:10,TRUE
471,A35-128-RANDOM,28,Samsung Galaxy A35 5G 128GB,"Điện thoại Samsung Galaxy A35 5G với màn hình 6.6 inch Super AMOLED, chip Exynos 1380, pin 5000mAh, sạc 25W.",6390000,8,8/17/2025 17:06,8/17/2025 17:06,TRUE
472,DC5R5802W1,7,Dell 15 DC15255 R5 7530U,"Laptop Dell 15 inch với CPU R5 7530U, màn hình bảo vệ mắt, độ bền chuẩn quân đội, trả góp 0%, tặng Office Home 2024 & Microsoft 365.",0,4,8/17/2025 16:10,8/17/2025 16:10,TRUE
473,SGA265G8128,28,Samsung Galaxy A26 5G 8GB 128GB,"Điện thoại Samsung Galaxy A26 5G với chip Exynos 1380, camera 50MP và màn hình Super AMOLED.",6570000,8,8/17/2025 17:07,8/17/2025 17:07,TRUE
474,82XX00FVVN,4,Lenovo IdeaPad Flex 5 14ABR8 R5 5625U,"Laptop Lenovo IdeaPad Flex 5 14ABR8 với các tính năng bảo mật vân tay, nắp che webcam vật lí, Dolby Audio.",0,4,8/17/2025 16:10,8/17/2025 16:10,TRUE
475,HONORX9B5G12256,23,Honor X9B 5G 12GB-256GB,"Điện thoại Honor X9B 5G với pin 5800 mAh, camera 108MP, RAM 12GB.",6830000,5,8/17/2025 17:07,8/17/2025 17:07,TRUE
476,AL15-72P-581V,5,Acer Aspire Lite 15 AL15-72P-581V i5 13500H,"Laptop Acer Aspire Lite 15 với i5 13500H, 2 quạt tản nhiệt, bản lề mở 180 độ.",0,4,8/17/2025 16:11,8/17/2025 16:11,TRUE
477,OPPOReno11F5G8GB256GB,27,OPPO Reno11 F 5G 8GB-256GB,"Điện thoại OPPO Reno11 F 5G với camera AI 64MP, màn hình 6.7 inch 120Hz, kháng bụi & nước IP65.",6990000,5,8/17/2025 17:07,8/17/2025 17:07,TRUE
478,AL14-71P-55P9,5,Acer Aspire Lite 14 AL14-71P-55P9 i5 13500H,"Laptop Acer Aspire Lite 14 với bộ vi xử lý i5 13500H, 2 quạt tản nhiệt, bản lề mở 180 độ.",0,4,8/17/2025 16:11,8/17/2025 16:11,TRUE
479,OPPO_Reno12_F_5G_8GB_256GB,27,OPPO Reno12 F 5G 8GB 256GB,"Điện thoại OPPO Reno12 F 5G với camera AI 50MP, màn hình 6.7 inch 120Hz, pin 5000mAh và sạc 45W.",7120000,5,8/17/2025 17:08,8/17/2025 17:08,TRUE
480,SKU-9A8A0AC0,5,Acer Aspire Lite 14 AL14-71M-52GQ i5-12500H,"Bản lề mở 180°, 2 quạt tản nhiệt, Cổng kết nối Type C",0,4,8/17/2025 16:11,8/17/2025 16:11,TRUE
481,SKU-41500F3F,26,Xiaomi Redmi Note 14 5G 8GB 256GB,"Điện thoại Xiaomi Redmi Note 14 5G với camera AI 108MP, NFC, kết nối 5G.",7160000,5,8/17/2025 17:08,8/17/2025 17:08,TRUE
482,N3530-i3U085W11SLU,7,Dell Inspiron 15 3530 i3-1305U,"Laptop Dell Inspiron 15 3530 với CPU i3-1305U, màn hình bảo vệ mắt, độ bền chuẩn quân đội.",0,4,8/17/2025 16:12,8/17/2025 16:12,TRUE
483,REALME13-5G-8-256,24,Realme 13+ 5G 8GB 256GB,"Điện thoại Realme 13+ 5G với chip Dimensity 7300, camera chống rung OIS, màn hình 6.67 inch.",7220000,5,8/17/2025 17:08,8/17/2025 17:08,TRUE
484,CE50016512C-G-E1AC,12,Colorful Rimbook L1 i5-12450H,"Vỏ nhôm cao cấp, tản nhiệt hiệu quả.",0,5,8/17/2025 16:12,8/17/2025 16:12,TRUE
485,SM-M556BZKDV,28,Samsung Galaxy M55 5G 256GB,"Điện thoại Samsung Galaxy M55 5G với Snapdragon 7 Gen 1, màn hình 6.7"" Super AMOLED Plus, pin 5000mAh, sạc 45W.",7290000,7,8/17/2025 17:09,8/17/2025 17:09,TRUE
486,CA30016512C-G-E1AC,12,Colorful RimBook L1 i3-1220P,"Vỏ nhôm cao cấp, tản nhiệt hiệu quả",0,5,8/17/2025 16:12,8/17/2025 16:12,TRUE
487,A36-5G-8GB-128GB,28,Samsung Galaxy A36 5G 8GB 128GB,"Điện thoại Samsung Galaxy A36 5G với chip Snapdragon 6 gen 3, thiết kế mỏng nhẹ, camera 50MP.",7640000,8,8/17/2025 17:09,8/17/2025 17:09,TRUE
488,POCO_X7_5G_12GB_512GB,26,Xiaomi Poco X7 5G 12GB 512GB,"Điện thoại Xiaomi Poco X7 5G với màn hình cong AMOLED CrystalRes, chip Dimensity 7300-Ultra, hỗ trợ trả góp 0%.",7990000,1,8/17/2025 17:09,8/17/2025 17:09,TRUE
489,HX9C5G12256,23,Honor X9c 5G 12GB 256GB,"Điện thoại Honor X9c 5G với 12GB RAM và 256GB bộ nhớ trong, pin 6600mAh, sạc nhanh 66W, loa kép.",7990000,5,8/17/2025 17:10,8/17/2025 17:10,TRUE
490,HONOR400LITE5G,23,Honor 400 Lite 5G 12GB 256GB,"Điện thoại Honor 400 Lite 5G với pin 5230 mAh, màn hình 6.7"" FHD+ và chip Dimensity 7025 Ultra.",8130000,5,8/17/2025 17:10,8/17/2025 17:10,TRUE
491,SKU-5799FAB9,23,Honor 90 5G 12GB 512GB,"Điện thoại Honor 90 5G với RAM 12GB và bộ nhớ trong 512GB, pin 5000 mAh, sạc 66W, chip Snapdragon 7 Gen 1.",8270000,5,8/17/2025 17:11,8/17/2025 17:11,TRUE
492,SKU-9349AB60,27,OPPO Reno13 F 8GB 256GB,"OPPO AI Phone, Chụp ảnh dưới nước, Sạc Nhanh SUPERVOOC 45W, Trả góp 0%",8530000,5,8/17/2025 17:11,8/17/2025 17:11,TRUE
493,SKU-DC7ED2DE,28,Samsung Galaxy A56 5G 8GB 128GB,"Điện thoại Samsung Galaxy A56 5G với thiết kế mỏng nhẹ, camera 50MP, trả góp 0%, chip Exynos 1580.",8890000,5,8/17/2025 17:11,8/17/2025 17:11,TRUE
494,REALME145G8256,24,Realme 14 5G 8GB 256GB,"Điện thoại Realme 14 5G với màn hình AMOLED 120Hz, pin 6000 mAh, chip Snapdragon 6 Gen 4.",9020000,5,8/17/2025 17:12,8/17/2025 17:12,TRUE
495,RN14P5G8256,26,Xiaomi Redmi Note 14 Pro Plus 5G 8GB 256GB,"Điện thoại Xiaomi Redmi Note 14 Pro Plus 5G với NFC, kháng nước & bụi IP68, camera AI 200MP.",9290000,2,8/17/2025 17:12,8/17/2025 17:12,TRUE
496,SKU-92AC3D31,23,Honor 200 5G 12GB 256GB,"Điện thoại Honor 200 5G với camera 50MP, chip Snapdragon 7 Gen 3, RAM 12GB, bộ nhớ trong 256GB.",10250000,5,8/17/2025 17:12,8/17/2025 17:12,TRUE
497,OPPOReno14F5G8256,27,OPPO Reno14 F 5G 8GB 256GB,"OPPO Reno14 F 5G với pin 6000 mAh, kháng nước & bụi IP69, sạc nhanh 80W.",10300000,5,8/17/2025 17:13,8/17/2025 17:13,TRUE
498,OPROR13F5G12256,27,OPPO Reno13 F 5G 12GB 256GB,"OPPO AI Phone, chụp ảnh dưới nước, sạc nhanh SUPERVOOC 45W",10300000,2,8/17/2025 17:13,8/17/2025 17:13,TRUE
499,IP13-128-RANDOM,3,iPhone 13 128GB,"Camera kép xuất sắc, Apple A15 Bionic mạnh mẽ, Màn hình siêu sáng",11390000,2,8/17/2025 17:13,8/17/2025 17:13,TRUE
500,SKU-F32FD48C,28,Samsung Galaxy S24 FE 5G 128GB,"Điện thoại Samsung Galaxy S24 FE 5G với chip Exynos 2400, màn hình 6.7'' Dynamic AMOLED 2X FHD+, kháng nước & bụi IP68.",12090000,2,8/17/2025 17:14,8/17/2025 17:14,TRUE
501,SKU-2D1B8846,23,Honor 400 5G 12GB 256GB,"Điện thoại Honor 400 5G với camera 200MP, pin 6000 mAh và chip Snapdragon 7 Gen 3.",12450000,5,8/17/2025 17:14,8/17/2025 17:14,TRUE
502,IP14-128,3,iPhone 14 128GB,Điện thoại iPhone 14 128GB với camera siêu chụp đêm và chip Apple A15 Bionic mạnh mẽ.,12590000,2,8/17/2025 17:15,8/17/2025 17:15,TRUE
